method,constraints,example_idx,db_id,pred_sql,committed_tokens,tokens_proposed,tokens_accepted,tokens_constraint_rejected,xgrammar_rejects,z3_rejects,wall_time_s,xgrammar_time_s,z3_time_s,throughput,goodput,goodput_correct,useful_frac,n_useful,n_useful_correct,executable,exec_error,exec_correct,exec_acc,acc_len_mean,acc_rate,width,gamma,w_thres,min_w,extra_sample_cnt
dsbd,z3,47,pets_1,"SELECT Pets.weight FROM Has_Pet, Pets, Student WHERE Has_Pet.PetID = Pets.PetID AND Student.StuID = Has_Pet.StuID AND Pets.PetType = 'dog' AND Pets.pet_age = (SELECT min(Pets.pet_age) FROM Has_Pet, Pets WHERE",64,247,116,0,0,0,3.607162847,0.0,0.226618825,68.4748680546609,0.0,0.0,0.0,0,0,0,OperationalError: incomplete input,0,0.0,2.3684210526315788,0.5686274509803921,4,3,0.9,1,1
dsbd,z3,48,pets_1,"SELECT min(weight) FROM Pets WHERE PetType = ""dog"" AND PetID IN (SELECT PetID FROM Has_Pet WHERE StuID IN (SELECT StuID FROM Student WHERE Age = (SELECT min(Age) FROM Student)))",64,325,104,14,0,14,4.496062712,0.0,0.213940833,72.28546860180006,14.234676893892935,0.0,0.19692307692307692,64,0,1,,0,0.0,1.56,0.49056603773584906,4,3,0.9,1,1
dsbd,z3,49,pets_1,"SELECT Pets.PetType,max(Pets.weight) FROM Has_Pet, Pets WHERE Has_Pet.PetID = Pets.PetID group by Pets.PetType",64,221,131,0,0,0,3.34967976,0.0,0.253088884,65.97645620905564,19.106304060541,19.106304060541,0.2895927601809955,64,64,1,,1,1.0,2.764705882352941,0.6683673469387755,4,3,0.9,1,1
dsbd,both,0,concert_singer,SELECT count(*) FROM singer,64,832,0,2025,2016,9,13.456805182,3.360231037,0.020790164,61.827453749043954,4.755957980695689,4.755957980695689,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,1,concert_singer,SELECT count(*) FROM singer,64,832,0,2016,2016,0,14.449389693,4.393125028,0.0,57.580286619514595,4.429252816885738,4.429252816885738,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,2,concert_singer,"SELECT singer.Name, singer.Country, singer.Age FROM singer ORDER BY singer.Age DESC",64,832,0,2016,2016,0,14.362508255,4.289479099,0.0,57.92860029934931,4.456046176873024,4.456046176873024,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,3,concert_singer,"SELECT Singer_ID,Name,Country,Age FROM singer ORDER BY Age DESC",64,832,0,2016,2016,0,14.270176359,4.227913387,0.0,58.303413992166206,4.4848779993974,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,4,concert_singer,"SELECT avg(Age), min(Age), max(Age) FROM singer WHERE country = 'France'",64,832,0,2016,2016,0,14.642789764,4.607871972,0.0,56.81977365034031,4.370751819256947,4.370751819256947,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,5,concert_singer,SELECT avg(age) FROM singer WHERE Country = 'France' UNION ALL SELECT min(age) FROM singer WHERE Country = 'France' UNION ALL SELECT max(age) FROM singer WHERE Country = 'France',64,832,0,2016,2016,0,16.081198941,6.043560303,0.0,51.73743593699131,3.979802764383947,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,8,concert_singer,SELECT DISTINCT Country FROM singer WHERE age > 20,64,832,0,2016,2016,0,16.470554121,6.41533923,0.0,50.51439034095385,3.885722333919527,3.885722333919527,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,9,concert_singer,SELECT DISTINCT Country FROM singer WHERE Age > 20,64,819,4,1953,1953,0,13.106408614,3.189092932,0.009573882,62.48851413995752,4.883107332060172,4.883107332060172,0.07814407814407814,64,64,1,,1,1.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,both,10,concert_singer,"SELECT singer.Country, count(*) FROM singer GROUP BY singer.Country",64,832,0,2016,2016,0,14.337178483,4.288116303,0.0,58.030943883869895,4.463918760297685,4.463918760297685,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,11,concert_singer,"SELECT COUNT(singer.Country) AS ""singers from each country"", singer.Country FROM singer GROUP BY singer.Country",64,819,1,1953,1953,0,18.460978498,8.587836487,0.002883687,44.363845615698416,3.4667718185649554,3.4667718185649554,0.07814407814407814,64,64,1,,1,1.0,0.015873015873015872,0.00390625,4,3,0.9,1,1
dsbd,both,14,concert_singer,"SELECT stadium.Location,stadium.Name FROM stadium WHERE Capacity BETWEEN 5000 AND 10000",64,832,0,2016,2016,0,15.951895353,5.781610964,0.0,52.1568115630554,4.012062427927338,4.012062427927338,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,15,concert_singer,"SELECT location, name FROM stadium WHERE Capacity BETWEEN 5000 AND 10000",64,819,4,1953,1953,0,14.088027453,4.079242196,0.010065856,58.1344693380475,4.542864514816899,4.542864514816899,0.07814407814407814,64,64,1,,1,1.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,both,16,concert_singer,"SELECT MAX(capacity) AS max_capacity, AVG(capacity) AS average_capacity FROM stadium",64,832,0,2016,2016,0,14.065100763,4.015561348,0.0,59.15350440920265,4.550269569938665,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,17,concert_singer,"SELECT AVG(Capacity), MAX(Capacity) FROM stadium",64,832,0,2025,2016,9,13.582880692,3.526392956,0.020489546,61.253574912870185,4.711813454836168,4.711813454836168,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,18,concert_singer,"SELECT concert.concert_Name,stadium.Capacity FROM concert JOIN stadium ON concert.Stadium_ID = stadium.Stadium_ID ORDER BY stadium.Average DESC LIMIT 1",64,832,0,2016,2016,0,14.128473094,4.07007471,0.0,58.88817528012486,4.529859636932682,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,19,concert_singer,"SELECT s.Name, s.Capacity FROM stadium s, concert c, singer_in_concert si WHERE s.Stadium_ID = c.Stadium_ID AND c.concert_ID = si.concert_ID AND si.Singer_ID = (SELECT s2.Singer_ID FROM singer s2, concert c2, singer_in_concert si",66,715,36,1464,1464,0,13.494322024,4.667146974,0.092711926,52.98524807162257,0.0,0.0,0.0,0,0,0,OperationalError: incomplete input,0,0.0,0.2,0.14285714285714285,4,3,0.9,1,1
dsbd,both,20,concert_singer,SELECT count(*) FROM concert WHERE year = 2014 OR year = 2015,64,832,0,2016,2016,0,16.840674506,6.794178352,0.0,49.40419694612439,3.8003228420095683,3.8003228420095683,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,21,concert_singer,"SELECT count(*) FROM concert WHERE year IN (2014,2015)",64,832,0,2016,2016,0,14.93591934,4.893816618,0.0,55.70463933691811,4.284972256686008,4.284972256686008,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,22,concert_singer,"SELECT stadium.Name, count(*) FROM stadium, concert, singer_in_concert WHERE concert.Stadium_ID = stadium.Stadium_ID AND singer_in_concert.concert_ID = concert.concert_ID GROUP BY stadium.Name",64,832,0,2016,2016,0,13.239995395,3.197926033,0.0,62.83990101040364,4.833838539261818,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,23,concert_singer,"SELECT stadium.Name, count(*) FROM concert JOIN stadium ON concert.Stadium_ID = stadium.Stadium_ID GROUP BY stadium.Name",64,819,4,1953,1953,0,12.927260533,3.025617981,0.010159103,63.354490141921545,4.950778228428546,4.950778228428546,0.07814407814407814,64,64,1,,1,1.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,both,24,concert_singer,"SELECT stadium.name,stadium.capacity FROM stadium JOIN singer_in_concert ON singer_in_concert.Stadium_ID = stadium.Stadium_ID JOIN concert ON concert.concert_ID = singer_in_concert.concert_ID WHERE concert.Year >= 2014 GROUP BY stadium.name,stadium.capacity HAVING COUNT(*) = (! SELECT",64,832,0,2018,2016,2,13.694213872,3.63537968,0.004838887,60.755586832272016,0.0,0.0,0.0,0,0,0,"OperationalError: unrecognized token: ""!""",0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,25,concert_singer,"SELECT stadium.Name, stadium.Capacity FROM stadium INNER JOIN concert ON stadium.Stadium_ID = concert.Stadium_ID WHERE concert.Year > 2013 ORDER BY count(*) DESC LIMIT 1",64,832,0,2016,2016,0,14.394685512,4.34092888,0.0,57.799109213355905,0.0,0.0,0.0,0,0,0,OperationalError: misuse of aggregate: count(),0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,26,concert_singer,SELECT year FROM concert group by year order by count(*) desc,64,819,4,1953,1953,0,13.464502264,3.568908896,0.009383745,60.826607916265715,4.75323920224787,0.0,0.07814407814407814,64,0,1,,0,0.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,both,27,concert_singer,SELECT year FROM concert GROUP BY year ORDER BY count(*) DESC LIMIT 1,64,819,4,1953,1953,0,13.263921188,3.355772402,0.009408058,61.74644649886471,4.825119140326424,4.825119140326424,0.07814407814407814,64,64,1,,1,1.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,both,29,concert_singer,SELECT * FROM stadium WHERE concert_ID IS NULL,64,832,0,2016,2016,0,15.248081221,5.205154571,0.0,54.5642424080317,0.0,0.0,0.0,0,0,0,OperationalError: no such column: concert_ID,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,30,concert_singer,SELECT country FROM singer WHERE age > 40 UNION SELECT country FROM singer WHERE age < 30,64,832,0,2016,2016,0,14.132641588,4.075342905,0.0,58.87080591546662,4.528523531958971,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,31,concert_singer,SELECT * FROM stadium WHERE stadium.concert_ID!= 'concert_ID' AND concert.year = '2014',64,832,0,2016,2016,0,14.452689956,4.396699803,0.0,57.56713819593128,0.0,0.0,0.0,0,0,0,OperationalError: no such column: stadium.concert_ID,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,32,concert_singer,SELECT stadium.Name FROM stadium LEFT JOIN concert ON stadium.Stadium_ID = concert.Stadium_ID WHERE concert.concert_ID IS NULL AND concert.Year = 2014,64,832,0,2016,2016,0,13.96584622,3.911071641,0.0,59.57390528964309,4.582608099203315,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,33,concert_singer,"SELECT concert.concert_Name,concert.Theme,concert_ID,count(*) FROM concert,singer_in_concert,singer WHERE concert.concert_ID = singer_in_concert.concert_ID AND singer_in_concert.singer_ID = singer.Singer_ID GROUP BY concert.concert_ID",64,832,0,2016,2016,0,13.361570885,3.310451881,0.0,62.2681275398555,0.0,0.0,0.0,0,0,0,OperationalError: ambiguous column name: concert_ID,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,34,concert_singer,"SELECT concert_name,theme,count(singer_name) FROM concert, singer_in_concert, singer WHERE concert.concert_ID = singer_in_concert.concert_ID and singer_in_concert.Singer_ID = singer.Singer_ID GROUP BY concert_name,theme",64,832,0,2016,2016,0,13.137260913,3.084013013,0.0,63.331314305913864,0.0,0.0,0.0,0,0,0,OperationalError: no such column: singer_name,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,35,concert_singer,"SELECT s.name, count(*) FROM singer_in_concert sic INNER JOIN singer s ON sic.Singer_ID = s.Singer_ID GROUP BY s.name",64,832,0,2016,2016,0,14.552885844,4.508624836,0.0,57.17079134122561,4.397753180094278,4.397753180094278,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,36,concert_singer,"SELECT singer.name, count(*) FROM singer_in_concert,concert, singer WHERE concert.concert_ID = singer_in_concert.concert_ID AND singer_in_concert.Singer_ID = singer.Singer_ID GROUP BY singer.name",64,832,0,2016,2016,0,13.491559251,3.364332145,0.0,61.66818708803668,4.743706699079745,4.743706699079745,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,37,concert_singer,"SELECT singer.Name FROM singer_in_concert,concert,singer WHERE concert.Year = 2014 AND singer_in_concert.concert_ID = concert.concert_ID AND singer_in_concert.Singer_ID = singer.Singer_ID",64,832,0,2016,2016,0,13.050538917,2.924033797,0.0,63.752156542456135,4.904012041727395,4.904012041727395,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,38,concert_singer,SELECT name FROM singer_in_concert JOIN concert ON singer_in_concert.concert_ID = concert.concert_ID WHERE Year = 2014,64,819,4,1953,1953,0,12.814482707,2.816810108,0.010273508,63.91206096463149,0.0,0.0,0.0,0,0,0,OperationalError: no such column: name,0,0.0,0.015873015873015872,0.015625,4,3,0.9,1,1
dsbd,both,39,concert_singer,"SELECT s.Name,s.Country FROM singer_in_concert sic JOIN singer s ON sic.Singer_ID = s.Singer_ID WHERE sic.Singer_ID IN (SELECT s.Singer_ID FROM singer s JOIN song ss! ON!s.Singer_ID =!ss!Singer_ID WHERE ss!Song_Name LIKE '%Hey",64,741,16,1480,1470,10,24.039271767,14.866095554,0.063047577,30.824561042535844,0.0,0.0,0.0,0,0,0,"OperationalError: unrecognized token: ""!""",0,0.0,0.12280701754385964,0.06451612903225806,4,3,0.9,1,1
dsbd,both,40,concert_singer,"SELECT singer.Name,singer.Country FROM singer JOIN singer_in_concert ON singer.Singer_ID = singer_in_concert.Singer_ID JOIN concert ON singer_in_concert.concert_ID = concert.concert_ID WHERE song_name LIKE '%Hey%'",64,832,0,2016,2016,0,12.700204807,2.548330147,0.0,65.51075456211736,5.0392888124705655,5.0392888124705655,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,41,concert_singer,"SELECT stadium.Name, stadium.Location FROM stadium JOIN concert ON stadium.Stadium_ID = concert.Stadium_ID WHERE concert.Year = 2014 AND concert.Year = 2015",64,832,0,2016,2016,0,15.155991635,4.999322583,0.0,54.895781156189585,4.222752396629969,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,42,concert_singer,"SELECT stadium.location, stadium.name FROM stadium, concert WHERE concert.year IN (2014, 2015) AND stadium.Stadium_ID = concert.Stadium_ID",64,832,0,2016,2016,0,14.880149059,4.725592056,0.0,55.91341838721563,4.301032183631971,0.0,0.07692307692307693,64,0,1,,0,0.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,45,pets_1,SELECT count(*) FROM Pets WHERE weight > 10,64,832,0,2016,2016,0,14.258214139,4.235874066,0.0,58.352328832280556,4.488640679406196,4.488640679406196,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,46,pets_1,SELECT count(*) FROM Pets WHERE weight > 10,64,832,0,2016,2016,0,15.599604791,5.591549389,0.0,53.334684509444244,4.102668039188019,4.102668039188019,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,48,pets_1,SELECT min(weight) FROM Pets WHERE PetType = 'dog',64,832,0,2016,2016,0,14.633899787,4.622182649,0.0,56.85429120808288,4.373407016006375,4.373407016006375,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
dsbd,both,49,pets_1,"SELECT MAX(weight),PetType FROM Pets GROUP BY PetType",64,832,0,2016,2016,0,13.665579655,3.639691047,0.0,60.88289124973821,4.683299326902939,4.683299326902939,0.07692307692307693,64,64,1,,1,1.0,0.0,0.0,4,3,0.9,1,1
